STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/13/1974,0,",,I",23.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/15/1974,,,23,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/16/1974,,,22.5,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/17/1974,,,23.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/18/1974,,,23.5,"H,,S",,,20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/20/1974,0,",,I",22.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/24/1974,,,23.8,"H,,S",,,20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/25/1974,,,21.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/26/1974,,,22.2,"H,,S",,,20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/28/1974,,,24,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/30/1974,,,25.8,"H,,S",,,21,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/31/1974,,,24.6,"H,,S",,,22,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/2/1974,,,24,"H,,S",27,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/3/1974,,,23.6,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/6/1974,,,22,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/9/1974,,,23,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/10/1974,,,24.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/11/1974,,,24,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/14/1974,,,25.2,"H,,S",,,21,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/16/1974,0,",,I",24.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/17/1974,,,22.8,"H,,S",,,22,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/18/1974,,,22.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/21/1974,,,21.8,"H,,S",27,",,I",20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/22/1974,,,24.5,"H,,S",,,21,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/24/1974,,,25,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/25/1974,,,24,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/26/1974,,,26,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/28/1974,,,22.2,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/1/1974,,,23.8,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/2/1974,0,",,I",22.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/3/1974,,,22.7,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/4/1974,,,23.2,"H,,S",,,20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/6/1974,,,23.8,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/8/1974,0,",,I",22.5,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/11/1974,,,22.7,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/12/1974,,,23.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/14/1974,,,24,"H,,S",,,22,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/15/1974,,,24.2,"H,,S",,,20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/17/1974,,,24.9,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/19/1974,,,23.5,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/20/1974,,,23.3,"H,,S",,,20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/21/1974,,,24,"H,,S",,,20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/23/1974,,,21.8,"H,,S",,,20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/24/1974,,,21,"H,,S",,,20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/26/1974,,,21.8,"H,,S",24,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/29/1974,,,21.8,"H,,S",,,20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/30/1974,,,22.3,"H,,S",26,",,I",20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/31/1974,,,22.7,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/4/1974,0,",,I",22.5,"H,,S",25,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/6/1974,,,23,"H,,S",26,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/7/1974,,,23.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/8/1974,,,23.2,"H,,S",,,22,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/12/1974,,,19.6,"H,,S",23,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/14/1974,,,21.4,"H,,S",25,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/15/1974,,,22,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/21/1974,,,21.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/22/1974,,,21.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/23/1974,,,21.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/24/1974,,,20.2,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/26/1974,,,21,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/27/1974,,,18.2,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/30/1974,,,20,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/1/1974,,,20,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/2/1974,,,19.5,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/3/1974,,,21.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/5/1974,,,21.2,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/8/1974,,,22.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/11/1974,,,20.5,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/16/1974,,,23,"H,,S",,,21,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/20/1974,,,20.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/24/1974,,,19.2,"H,,S",,,15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/26/1974,,,18.3,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/30/1974,,,18.6,"H,,S",,,14,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/2/1974,0,",,I",19.5,"H,,S",,,15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/3/1974,0,",,I",19.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/4/1974,,,19.3,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/6/1974,,,19.5,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/8/1974,,,18.8,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/9/1974,,,20,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/12/1974,,,19.5,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/13/1974,,,19,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/14/1974,,,19.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/27/1974,,,20.8,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/28/1974,0,",,I",19.2,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/29/1974,,,18.5,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/1/1974,,,17.8,"H,,S",20,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/18/1974,,,21,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/19/1974,,,19.3,"H,,S",,,13,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/21/1974,,,18,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/23/1974,,,16.4,"H,,S",,,14,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/24/1974,,,16.1,"H,,S",,,13,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/6/1974,,,18.7,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/7/1974,,,19.3,"H,,S",22,",,I",18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/10/1974,,,20.2,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/11/1974,,,20,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/19/1974,,,18.4,"H,,S",22,",,I",17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/20/1974,,,19,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/29/1974,,,18.5,"H,,S",,,14,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/5/1974,0,",,I",15.8,"H,,S",,,13,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/11/1974,,,18.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/12/1974,,,17.4,"H,,S",20,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/20/1974,,,17.5,"H,,S",20,",,I",15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/22/1974,,,18.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/25/1974,,,20.5,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/26/1974,,,19,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/27/1974,,,15.5,"H,,S",,,13,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/29/1974,0,",,I",16.5,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/30/1974,,,17.8,"H,,S",,,13,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/1/1974,,,17.6,"H,,S",20,",,I",13,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/2/1974,,,19.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/5/1974,,,18.8,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/11/1974,,,19.1,"H,,S",24,",,I",15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/16/1974,,,20.2,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/20/1974,,,16.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/24/1974,,,19.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/25/1974,,,19.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/27/1974,,,19.2,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/28/1974,,,20,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/31/1974,,,18.7,"H,,S",,,14,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/5/1974,,,20,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/8/1974,,,21.2,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/9/1974,,,20.4,"H,,S",24,",,I",18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/10/1974,,,20.8,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/11/1974,,,20.5,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/13/1974,,,20.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/14/1974,,,20.3,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/18/1974,,,20.5,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/21/1974,,,20.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/24/1974,,,20.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/26/1974,,,22.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/29/1974,,,20.5,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/30/1974,,,21,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/7/1974,,,23,"H,,S",25,",,I",17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/11/1974,,,22,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/13/1974,,,21.8,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/16/1974,,,22,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/18/1974,,,24,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/21/1974,,,23.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/28/1974,,,23.8,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/7/1975,,,24.5,"H,,S",,,21,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/14/1975,,,23,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/23/1975,,,24.3,"H,,S",,,21,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/24/1975,,,21.3,"H,,S",27,",,I",18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/26/1975,,,23.3,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/29/1975,,,25.5,"H,,S",,,23,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/22/1975,,,22.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/26/1975,,,23,"H,,S",,,21,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/1/1975,,,24.3,"H,,S",27,",,I",20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/5/1975,,,22.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/9/1975,,,22,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/15/1975,,,24.2,"H,,S",27,",,I",22,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/17/1975,,,23.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/3/1975,,,21.3,"H,,S",26,",,I",20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/8/1975,,,20.2,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/14/1975,,,22.6,"H,,S",26,",,I",20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/20/1975,,,21,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/24/1975,,,22,"H,,S",,,20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/25/1975,,,19.6,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/4/1975,,,22.8,"H,,S",,,22,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/28/1975,,,20.6,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/8/1975,,,20.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/12/1975,,,21.3,"H,,S",23,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/13/1975,,,18.8,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/16/1975,,,19.2,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/23/1975,,,20,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/25/1975,,,20.8,"H,,S",22,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/27/1975,,,17.5,"H,,S",21,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/2/1975,,,20.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/3/1975,,,18.8,"H,,S",,,15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/4/1975,,,20.4,"H,,S",24,",,I",18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/6/1975,,,16.8,"H,,S",21,",,I",16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/7/1975,,,16.8,"H,,S",19,",,I",16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/8/1975,,,17.2,"H,,S",,,15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/9/1975,,,17.3,"H,,S",21,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/12/1975,,,18.5,"H,,S",23,",,I",14,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/13/1975,,,20.4,"H,,S",26,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/14/1975,,,19.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/16/1975,,,16.4,"H,,S",20,",,I",15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/17/1975,,,17.8,"H,,S",20,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/18/1975,,,18.6,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/19/1975,,,19.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/20/1975,,,19.5,"H,,S",22,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/21/1975,,,18,"H,,S",20,",,I",15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/22/1975,,,18.7,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/23/1975,,,18.6,"H,,S",21,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/24/1975,,,19,"H,,S",22,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/25/1975,,,18.6,"H,,S",20,",,I",17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/26/1975,,,19.5,"H,,S",20,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/27/1975,,,16.7,"H,,S",,,12,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/28/1975,,,17.6,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/29/1975,,,19.7,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/30/1975,,,19.6,"H,,S",22,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/31/1975,,,18,"H,,S",,,13,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/1/1975,,,20.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/2/1975,,,20.4,"H,,S",23,",,I",19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/3/1975,,,19.6,"H,,S",22,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/4/1975,,,20.7,"H,,S",23,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/5/1975,,,19.7,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/6/1975,,,20.8,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/7/1975,,,20.2,"H,,S",,,10,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/8/1975,,,20.3,"H,,S",23,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/9/1975,,,19.6,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/10/1975,,,18.6,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/11/1975,,,17.9,"H,,S",20,",,I",15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/12/1975,,,17.8,"H,,S",,,14,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/13/1975,,,19.1,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/14/1975,,,19.2,"H,,S",22,",,I",16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/15/1975,,,17.2,"H,,S",,,15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/16/1975,,,16.3,"H,,S",19,",,I",15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/17/1975,,,16.8,"H,,S",20,",,I",14,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/18/1975,,,17.4,"H,,S",20,",,I",13,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/19/1975,,,17,"H,,S",20,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/20/1975,,,18.2,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/21/1975,,,17.1,"H,,S",20,",,I",15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/22/1975,,,17.6,"H,,S",20,",,I",15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/23/1975,,,17.9,"H,,S",20,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/24/1975,,,18.6,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/25/1975,,,18.1,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/26/1975,,,17.4,"H,,S",,,13,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/27/1975,,,17.7,"H,,S",21,",,I",15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/28/1975,,,16.8,"H,,S",20,",,I",15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/29/1975,,,18.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/30/1975,,,17.4,"H,,S",21,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/31/1975,,,18.6,"H,,S",,,14,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/1/1975,,,19.2,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/2/1975,,,17.4,"H,,S",22,",,I",16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/3/1975,,,15.9,"H,,S",,,13,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/4/1975,,,17.2,"H,,S",,,14,",,I"
